Village Roadshow Pictures,USA,Akiva Goldsman,Drama,PG-13,Colin Farrell,Akiva Goldsman
Scott Free Productions,UK,Rowan Joffe,Drama,R,Nicole Kidman,Rowan Joffe
Bluegrass Films,USA,Shana Feste,Drama,PG-13,Gabriella Wilde,Shana Feste
Gravier Productions,USA,Woody Allen,Comedy,PG-13,Colin Firth,Woody Allen
2929 Productions,Czech Republic,Susanne Bier,Drama,R,Bradley Cooper,Christopher Kyle
EuropaCorp,USA,McG,Action,PG-13,Kevin Costner,Adi Hasak
Amblin Entertainment,USA,Lasse Hallström,Comedy,PG,Helen Mirren,Steven Knight
1984 Private Defense Contractors,USA,Scott Frank,Crime,R,Liam Neeson,Lawrence Block
Lutzus-Brown,USA,Richard Glatzer,Drama,PG-13,Julianne Moore,Richard Glatzer
Columbia Pictures,USA,George Clooney,Drama,PG-13,George Clooney,George Clooney
Automatik Entertainment,USA,William Eubank,Sci-Fi,PG-13,Brenton Thwaites,Carlyle Eubank
StudioCanal,UK,Paul King,Animation,PG,Hugh Bonneville,Paul King
Cinelou Films,USA,Daniel Barnz,Drama,R,Jennifer Aniston,Patrick Tobin
Pt. Merantau Films,Indonesia,Gareth Evans,Action,R,Iko Uwais,Gareth Evans
Universal Pictures,Japan,Stiles White,Horror,PG-13,Olivia Cooke,Juliet Snowden
Hopscotch Features,USA,Stuart Beattie,Action,PG-13,Aaron Eckhart,Stuart Beattie
Pathé,UK,Ava DuVernay,Biography,PG-13,David Oyelowo,Paul Webb
EuropaCorp,USA,Tommy Lee Jones,Drama,R,Tommy Lee Jones,Tommy Lee Jones
Gail Katz Productions,USA,Edward Zwick,Biography,PG-13,Tobey Maguire,Steven Knight
Stoney Lake Entertainment,USA,Vic Armstrong,Action,PG-13,Nicolas Cage,Jerry B. Jenkins
Lionsgate,UK,Anton Corbijn,Crime,R,Philip Seymour Hoffman,Andrew Bovell
River Road Entertainment,USA,Bill Pohlad,Biography,PG-13,John Cusack,Oren Moverman
DreamWorks Animation,USA,Eric Darnell,Animation,PG,Tom McGrath,Michael Colton
Open Road Films (II),USA,David Ayer,Action,R,Arnold Schwarzenegger,Skip Woods
Prospero Pictures,Canada,David Cronenberg,Comedy,R,Julianne Moore,Bruce Wagner
Sierra / Affinity,USA,Michael Cuesta,Biography,R,Jeremy Renner,Peter Landesman
Summit Entertainment,USA,Ivan Reitman,Drama,PG-13,Kevin Costner,Scott Rothman
Duplass Brothers Productions,USA,Charlie McDowell,Drama,R,Mark Duplass,Justin Lader
Paramount Pictures,USA,Jason Reitman,Comedy,R,Kaitlyn Dever,Jason Reitman
Scott Rudin Productions,USA,Noah Baumbach,Comedy,R,Ben Stiller,Noah Baumbach
Pure Flix Productions,USA,Harold Cronk,Drama,PG,Shane Harper,Hunter Dennis
Offspring Entertainment,USA,Trish Sie,Drama,PG-13,Ryan Guzman,Duane Adler
Bullwinkle Studios,USA,Rob Minkoff,Animation,PG,Ty Burrell,Jay Ward
EuropaCorp,France,Camille Delamarre,Action,PG-13,Paul Walker,Luc Besson
Warner Bros. Digital Distribution,USA,Rob Thomas,Crime,PG-13,Kristen Bell,Rob Thomas
Walt Disney Pictures,USA,Miguel Arteta,Comedy,PG,Steve Carell,Rob Lieber
Fear of God Films,Australia,Russell Crowe,Drama,R,Russell Crowe,Andrew Knight
Relativity Media,USA,Roger Donaldson,Action,R,Pierce Brosnan,Michael Finch
Bold Films,USA,Ryan Gosling,Drama,R,Christina Hendricks,Ryan Gosling
Gulfstream Pictures,Canada,Peter Lepeniotis,Animation,PG,Will Arnett,Lorne Cameron
Chapter 2,France,Andrea Di Stefano,Crime,R,Benicio Del Toro,Andrea Di Stefano
Codeblack Entertainment,USA,Bille Woodruff,Drama,R,Sharon Leal,Christina Welsh
Twentieth Century Fox Animation,USA,Carlos Saldanha,Animation,G,Jesse Eisenberg,Don Rhymer
Four Seasons Partnership,USA,Clint Eastwood,Biography,R,John Lloyd Young,Marshall Brickman
Worldview Entertainment,USA,Zach Braff,Comedy,R,Zach Braff,Adam J. Braff
Gary Sanchez Productions,USA,Ben Falcone,Comedy,R,Melissa McCarthy,Melissa McCarthy
Camfam Studios,USA,Darren Doane,Comedy,PG,Kirk Cameron,Darren Doane
Cube Vision,USA,Tim Story,Action,PG-13,Ice Cube,Greg Coolidge
Anonymous Content,USA,Lynn Shelton,Comedy,R,Keira Knightley,Andrea Seigel
Laika Entertainment,USA,Graham Annable,Animation,PG,Ben Kingsley,Irena Brignull
Abbolita Productions,USA,Jeff Baena,Comedy,R,Aubrey Plaza,Jeff Baena
Black Entertainment Television (BET),USA,Gina Prince-Bythewood,Drama,PG-13,Gugu Mbatha-Raw,Gina Prince-Bythewood
IAC Films,USA,Chris Rock,Comedy,R,Chris Rock,Chris Rock
Alcon Entertainment,Kenya,Philippe Falardeau,Drama,PG-13,Reese Witherspoon,Margaret Nagle
Walt Disney Pictures,USA,Craig Gillespie,Biography,PG,Jon Hamm,Tom McCarthy
GNK Productions,USA,Peter Sattler,Drama,R,Kristen Stewart,Peter Sattler
ASIG Productions,USA,Rob Reiner,Comedy,PG-13,Michael Douglas,Mark Andrus
Porchlight Films,Australia,David Michôd,Action,R,Guy Pearce,Joel Edgerton
Affirm Films,USA,Andrew Erwin,Comedy,PG,Sarah Drew,Jon Erwin
LStar Capital,USA,Tim Story,Comedy,PG-13,Kevin Hart,Keith Merryman
Screen Gems,USA,Steve Pink,Comedy,R,Kevin Hart,Leslye Headland
Rook Films,UK,Peter Strickland,Drama,UNRATED,Sidse Babett Knudsen,Peter Strickland
Gordon Bijelonic / Datari Turner Films,USA,John Stockwell,Biography,NOT RATED,Jonathan Daniel Brown,John Stockwell
Alliance Films,UK,Tom Harper,Drama,PG-13,Helen McCrory,Jon Croker
Unified Pictures,USA,William H. Macy,Comedy,R,Billy Crudup,Casey Twenter
Walt Disney Pictures,USA,James Bobin,Adventure,PG,Ricky Gervais,James Bobin
Relativity Media,USA,Dave Green,Adventure,PG,Teo Halm,Henry Gayden
Screen Gems,USA,Sam Miller,Crime,PG-13,Taraji P. Henson,Aimee Lagos
Affirm Films,USA,Thomas Carter,Drama,PG,Jim Caviezel,Scott Marshall Smith
RADiUS-TWC,USA,Daniel Stamm,Horror,R,Mark Webber,David Birke
TriStar Pictures,USA,Randall Wallace,Biography,PG,Greg Kinnear,Randall Wallace
Occupant Entertainment,UK,Geoff Moore,Comedy,NOT RATED,Sam Rockwell,Geoff Moore
Baby Way Productions,USA,Michael Tiddes,Comedy,R,Marlon Wayans,Marlon Wayans
WhiteFlame Productions,USA,Andrew Fleming,Comedy,PG-13,Evan Rachel Wood,Stephen Zotnowski
Unison Films,USA,Ned Benson,Drama,R,James McAvoy,Ned Benson
Exclusive Media Group,USA,John Pogue,Horror,PG-13,Jared Harris,Craig Rosenberg
Park Pictures,USA,John Slattery,Crime,R,Philip Seymour Hoffman,Peter Dexter
Lucasfilm,USA,J.J. Abrams,Action,PG-13,Daisy Ridley,Lawrence Kasdan
Warner Bros. Pictures,Australia,George Miller,Action,R,Tom Hardy,George Miller
Visiona Romantica,USA,Quentin Tarantino,Crime,R,Samuel L. Jackson,Quentin Tarantino
Village Roadshow Pictures,USA,Brad Peyton,Action,PG-13,Dwayne Johnson,Carlton Cuse
Black Label Media,USA,Denis Villeneuve,Action,R,Emily Blunt,Taylor Sheridan
Focus Features,USA,Sam Taylor-Johnson,Drama,R,Dakota Johnson,Kelly Marcel
Paramount Pictures,USA,Alan Taylor,Action,PG-13,Arnold Schwarzenegger,Laeta Kalogridis
Regency Enterprises,Hong Kong,Alejandro González Iñárritu,Adventure,R,Leonardo DiCaprio,Mark L. Smith
Twentieth Century Fox Film Corporation,UK,Ridley Scott,Adventure,PG-13,Matt Damon,Drew Goddard
Gotham Group,USA,Wes Ball,Action,PG-13,Dylan O'Brien,T.S. Nowlin
B24,UK,Sam Mendes,Action,PG-13,Daniel Craig,John Logan
Universal Pictures,USA,Colin Trevorrow,Action,PG-13,Chris Pratt,Rick Jaffa
Parts and Labor,USA,Robert Eggers,Horror,R,Anya Taylor-Joy,Robert Eggers
Element Pictures,Ireland,Lenny Abrahamson,Drama,R,Brie Larson,Emma Donoghue
Allison Shearmur Productions,USA,Kenneth Branagh,Drama,PG,Lily James,Chris Weitz
Plan B Entertainment,USA,Adam McKay,Biography,R,Christian Bale,Charles Randolph
Cross Creek Pictures,UK,Brian Helgeland,Biography,R,Tom Hardy,Brian Helgeland
Twentieth Century Fox Film Corporation,USA,Paul Feig,Action,R,Melissa McCarthy,Paul Feig
Marvel Studios,USA,Joss Whedon,Action,PG-13,Robert Downey Jr.,Joss Whedon
Walt Disney Pictures,USA,Brad Bird,Action,PG,George Clooney,Damon Lindelof
Warner Bros.,USA,Guy Ritchie,Action,PG-13,Henry Cavill,Guy Ritchie
Working Title Films,UK,Tom Hooper,Biography,R,Eddie Redmayne,David Ebershoff
Pixar Animation Studios,USA,Pete Docter,Animation,PG,Amy Poehler,Pete Docter
Warner Bros.,USA,Lana Wachowski,Action,PG-13,Channing Tatum,Lilly Wachowski
Black Bear Pictures,USA,Eli Roth,Drama,R,Keanu Reeves,Eli Roth
Participant Media,USA,Tom McCarthy,Crime,R,Mark Ruffalo,Josh Singer
The Weinstein Company,UK,Todd Haynes,Drama,R,Cate Blanchett,Phyllis Nagy
Paramount Pictures,China,Christopher McQuarrie,Action,PG-13,Tom Cruise,Christopher McQuarrie
Universal Pictures,USA,James Wan,Action,PG-13,Vin Diesel,Chris Morgan
Brownstone Productions (II),USA,Elizabeth Banks,Comedy,PG-13,Anna Kendrick,Kay Cannon
3 Arts Entertainment,USA,John Wells,Comedy,R,Bradley Cooper,Steven Knight
Working Title Films,UK,Baltasar Kormákur,Action,PG-13,Jason Clarke,William Nicholson
Gary Sanchez Productions,USA,Peyton Reed,Action,PG-13,Paul Rudd,Edgar Wright
Universal Pictures,USA,F. Gary Gray,Biography,R,O'Shea Jackson Jr.,Jonathan Herman
Color Force,USA,Francis Lawrence,Action,PG-13,Jennifer Lawrence,Peter Craig
Blinding Edge Pictures,USA,M. Night Shyamalan,Horror,PG-13,Olivia DeJonge,M. Night Shyamalan
Lakeshore Entertainment,USA,Lee Toland Krieger,Drama,PG-13,Blake Lively,J. Mills Goodloe
Cross Creek Pictures,USA,Scott Cooper,Biography,R,Johnny Depp,Mark Mallouk
Double Dare You (DDY),USA,Guillermo del Toro,Drama,R,Mia Wasikowska,Guillermo del Toro
Escape Artists,Hong Kong,Antoine Fuqua,Drama,R,Jake Gyllenhaal,Kurt Sutter
Metro-Goldwyn-Mayer (MGM),USA,Ryan Coogler,Drama,PG-13,Michael B. Jordan,Ryan Coogler
Summit Entertainment,USA,Robert Schwentke,Action,PG-13,Shailene Woodley,Brian Duffield
Twentieth Century Fox Film Corporation,USA,Aleksander Bach,Action,R,Rupert Friend,Skip Woods
CBS Films,USA,Ari Sandel,Comedy,PG-13,Mae Whitman,Josh A. Cagan
Universal Pictures,Japan,Judd Apatow,Comedy,R,Amy Schumer,Amy Schumer
Blumhouse Productions,USA,Joel Edgerton,Drama,R,Jason Bateman,Joel Edgerton
Alcon Entertainment,China,Ericson Core,Action,PG-13,Edgar Ramírez,Kurt Wimmer
Columbia Pictures,USA,Genndy Tartakovsky,Animation,PG,Adam Sandler,Robert Smigel
Paramount Pictures,USA,Sean Anders,Comedy,PG-13,Will Ferrell,Brian Burns
DreamWorks,USA,Steven Spielberg,Drama,PG-13,Tom Hanks,Matt Charman
Universal Pictures,UK,Danny Boyle,Biography,R,Michael Fassbender,Aaron Sorkin
BenderSpink,USA,John Francis Daley,Adventure,R,Ed Helms,Jonathan Goldstein
Summit Entertainment,USA,Breck Eisner,Action,PG-13,Vin Diesel,Cory Goodman
Twentieth Century Fox Film Corporation,USA,Josh Trank,Action,PG-13,Miles Teller,Jeremy Slater
Kramer & Sigman Films,USA,Glenn Ficarra,Comedy,R,Will Smith,Glenn Ficarra
Waverly Films,USA,Nancy Meyers,Comedy,PG-13,Robert De Niro,Nancy Meyers
Columbia Pictures,South Africa,Neill Blomkamp,Action,R,Sharlto Copley,Neill Blomkamp
Wildgaze Films,UK,John Crowley,Drama,PG-13,Saoirse Ronan,Nick Hornby
Illumination Entertainment,USA,Kyle Balda,Animation,PG,Sandra Bullock,Brian Lynch
Columbia Pictures,USA,Cameron Crowe,Comedy,PG-13,Bradley Cooper,Cameron Crowe
Black Label Media,USA,Jean-Marc Vallée,Comedy,R,Jake Gyllenhaal,Bryan Sipe
Warner Bros.,USA,Gregory Jacobs,Comedy,R,Channing Tatum,Reid Carolin
Broad Green Pictures,USA,Jeremy Saulnier,Crime,R,Anton Yelchin,Jeremy Saulnier
Fox 2000 Pictures,USA,George Tillman Jr.,Drama,PG-13,Scott Eastwood,Nicholas Sparks
Warner Bros.,USA,Ron Howard,Action,PG-13,Chris Hemsworth,Charles Leavitt
Fox 2000 Pictures,USA,David O. Russell,Biography,PG-13,Jennifer Lawrence,David O. Russell
Columbia Pictures,USA,Chris Columbus,Action,PG-13,Adam Sandler,Tim Herlihy
Fox 2000 Pictures,USA,Jake Schreier,Drama,PG-13,Nat Wolff,Scott Neustadter
Cantillon Company The,UK,Peter Landesman,Biography,PG-13,Will Smith,Peter Landesman
Gary Sanchez Productions,USA,Etan Cohen,Comedy,R,Will Ferrell,Jay Martel
Universal Pictures,USA,Seth MacFarlane,Comedy,R,Mark Wahlberg,Seth MacFarlane
Caviar,USA,Marielle Heller,Drama,R,Bel Powley,Phoebe Gloeckner
Columbia Pictures,USA,Rob Letterman,Adventure,PG,Jack Black,Darren Lemke
Bazelevs Production,Russia,Ilya Naishuller,Action,R,Sharlto Copley,Ilya Naishuller
Broken Road Productions,USA,Christopher Landon,Action,R,Tye Sheridan,Carrie Lee Wilson
Worldview Entertainment,Czech Republic,Daniel Espinosa,Crime,R,Tom Hardy,Richard Price
Warner Bros.,USA,Joe Wright,Adventure,PG,Levi Miller,Jason Fuchs
See-Saw Films,UK,Justin Kurzel,Drama,R,Michael Fassbender,Todd Louiso
Gramercy Pictures (I),Canada,Leigh Whannell,Horror,PG-13,Dermot Mulroney,Leigh Whannell
Bold Films,USA,John Erick Dowdle,Action,R,Lake Bell,John Erick Dowdle
Endgame Entertainment,USA,Tarsem Singh,Action,PG-13,Ryan Reynolds,Àlex Pastor
Amasia Entertainment,USA,Paco Cabezas,Action,R,Anna Kendrick,Max Landis
IM Global,USA,Billy Ray,Crime,PG-13,Chiwetel Ejiofor,Billy Ray
Columbia Pictures,USA,Jonathan Levine,Adventure,R,Joseph Gordon-Levitt,Jonathan Levine
Pixar Animation Studios,USA,Peter Sohn,Animation,PG,Jeffrey Wright,Bob Peterson
DreamWorks Animation,USA,Tim Johnson,Animation,PG,Jim Parsons,Tom J. Astle
Sony Pictures Entertainment (SPE),USA,Robert Zemeckis,Adventure,PG,Joseph Gordon-Levitt,Robert Zemeckis
Davis Entertainment,USA,Paul McGuigan,Drama,PG-13,Daniel Radcliffe,Max Landis
Legendary Entertainment,USA,Michael Dougherty,Comedy,PG-13,Adam Scott,Todd Casey
Indian Paintbrush,USA,Alfonso Gomez-Rejon,Comedy,PG-13,Thomas Mann,Jesse Andrews
1821 Pictures,USA,Gavin O'Connor,Action,R,Natalie Portman,Brian Duffield
EuropaCorp,France,Camille Delamarre,Action,PG-13,Ed Skrein,Adam Cooper
Warner Bros.,USA,Doug Ellin,Comedy,R,Adrian Grenier,Doug Ellin
Forest Whitaker's Significant Productions,USA,Rick Famuyiwa,Comedy,R,Shameik Moore,Rick Famuyiwa
Warner Bros.,USA,Jaume Collet-Serra,Action,R,Liam Neeson,Brad Ingelsby
Universal Pictures,France,Angelina Jolie,Drama,R,Brad Pitt,Angelina Jolie
Raindog Films,UK,Gavin Hood,Drama,R,Helen Mirren,Guy Hibbert
Freedom Media,USA,Drake Doremus,Drama,PG-13,Nicholas Hoult,Nathan Parker
LStar Capital,USA,Jeremy Garelick,Comedy,R,Kevin Hart,Jeremy Garelick
StudioCanal,UK,Max Joseph,Drama,R,Zac Efron,Max Joseph
Princess Grace Foundation The,USA,Cary Fukunaga,Drama,NOT RATED,Abraham Attah,Cary Fukunaga
Little Stranger,USA,Jason Moore,Comedy,R,Amy Poehler,Paula Pell
PalmStar Media,USA,Nima Nourizadeh,Action,R,Jesse Eisenberg,Max Landis
Origin Pictures,UK,Simon Curtis,Biography,PG-13,Helen Mirren,Alexi Kaye Campbell
Harmonius Claptrap,USA,Duke Johnson,Animation,R,David Thewlis,Charlie Kaufman
Insurge Pictures,USA,Dean Israelite,Sci-Fi,PG-13,Amy Landecker,Jason Pagan
Gravier Productions,USA,Woody Allen,Comedy,R,Joaquin Phoenix,Woody Allen
StudioCanal,USA,Pierre Morel,Action,R,Sean Penn,Jean-Patrick Manchette
Universal Pictures,USA,Rob Cohen,Mystery,R,Jennifer Lopez,Barbara Curry
OddLot Entertainment,UK,David Koepp,Action,R,Johnny Depp,Eric Aronson
Bleecker Street Films,USA,Jay Roach,Biography,R,Bryan Cranston,John McNamara
Entertainment One,USA,Ciarán Foy,Horror,R,James Ransone,Scott Derrickson
Onyx Films,France,Mark Osborne,Animation,PG,Jeff Bridges,Irena Brignull
Duplass Brothers Productions,USA,Bryan Buckley,Comedy,R,Melissa Rauch,Melissa Rauch
Fox 2000 Pictures,USA,Gil Kenan,Horror,PG-13,Sam Rockwell,David Lindsay-Abaire
Route One Entertainment,USA,Ken Kwapis,Adventure,R,Robert Redford,Michael Arndt
Alcon Entertainment,Chile,Patricia Riggen,Biography,PG-13,Antonio Banderas,Mikko Alanne
Paramount Animation,USA,Paul Tibbitt,Animation,PG,Tom Kenny,Glenn Berger
Bloom,USA,Gus Van Sant,Drama,PG-13,Matthew McConaughey,Chris Sparling
Duplass Brothers Productions,USA,Sean Baker,Comedy,R,Kitana Kiki Rodriguez,Sean Baker
Forward Pass,USA,Michael Mann,Crime,R,Chris Hemsworth,Morgan Davis Foehl
Fox 2000 Pictures,USA,Walt Becker,Animation,PG,Jason Lee,Ross Bagdasarian
Enderby Entertainment,USA,Daniel Alfredson,Thriller,R,Anthony Hopkins,Castle Freeman Jr.
Red Crown Productions,USA,Michael Showalter,Comedy,R,Sally Field,Laura Terruso
Metro-Goldwyn-Mayer (MGM),USA,Anne Fletcher,Action,PG-13,Reese Witherspoon,David Feeney
Participant Media,USA,David Gordon Green,Comedy,R,Sandra Bullock,Peter Straughan
Lionsgate,USA,Henry Hobson,Drama,PG-13,Arnold Schwarzenegger,John Scott 3
FaithStep Films,USA,Alex Kendrick,Drama,PG,Priscilla C. Shirer,Alex Kendrick
Sony Pictures Classics,Australia,James Vanderbilt,Biography,R,Cate Blanchett,James Vanderbilt
Panorama Studios,India,Nishikant Kamat,Crime,NOT RATED,Ajay Devgn,Jeethu Joseph
Clinica Estetico,USA,Jonathan Demme,Comedy,PG-13,Meryl Streep,Diablo Cody
Allspark Pictures,USA,Jon M. Chu,Adventure,PG,Aubrey Peeples,Ryan Landels
Ruby Films,UK,Sarah Gavron,Biography,PG-13,Carey Mulligan,Abi Morgan
Metro-Goldwyn-Mayer (MGM),USA,Boaz Yakin,Adventure,PG,Thomas Haden Church,Boaz Yakin
Arka Mediaworks,India,S.S. Rajamouli,Action,Not specified,Prabhas,Vijayendra Prasad
Blumhouse Productions,USA,David Gelb,Horror,PG-13,Olivia Wilde,Luke Dawson
Mayhem Pictures,USA,Niki Caro,Biography,PG,Kevin Costner,Christopher Cleveland
Sparkle Roll Media,China,Daniel Lee,Action,R,Jackie Chan,Daniel Lee
Miramax,UK,Bill Condon,Drama,PG,Ian McKellen,Mitch Cullin
Esperanto Kino,Mexico,Jonás Cuarón,Drama,R,Gael García Bernal,Jonás Cuarón
CBS Films,USA,Jessie Nelson,Comedy,PG-13,Steve Martin,Steven Rogers
Twentieth Century Fox Animation,USA,Steve Martino,Animation,G,Noah Schnapp,Craig Schulz
Dreams Salon Entertainment Culture,China,Wilson Yip,Action,PG-13,Donnie Yen,Tai-lee Chan
Big Indie Pictures,USA,Dan Fogelman,Comedy,R,Al Pacino,Dan Fogelman
Rocklin \ Faust,USA,David M. Rosenthal,Drama,PG-13,Sanaa Lathan,Alan B. McElroy
Bron Studios,USA,Marc Abraham,Biography,R,Tom Hiddleston,Marc Abraham
Big Beach Films,USA,Gaby Dellal,Drama,PG-13,Naomi Watts,Nikole Beckwith
Worldview Entertainment,Ireland,Kim Farrant,Drama,R,Nicole Kidman,Michael Kinirons
Columbia Pictures,USA,Andy Fickman,Action,PG,Kevin James,Kevin James
BBC Films,UK,Nicholas Hytner,Biography,PG-13,Maggie Smith,Alan Bennett
Paramount Pictures,USA,Steve Pink,Comedy,R,Rob Corddry,Josh Heald
Blumhouse Productions,USA,Gregory Plotkin,Horror,R,Chris J. Murray,Jason Pagan
Babieka,UK,John Madden,Comedy,PG,Judi Dench,Ol Parker
Regency Enterprises,USA,Ken Scott,Comedy,R,Vince Vaughn,Steve Conrad
Double Feature Films,USA,Peter Sollett,Biography,PG-13,Julianne Moore,Ron Nyswaner
BN Films,Mexico,Jerry Jameson,Action,PG-13,Kate Mara,Brian Bird
Ealing Studios Entertainment,UK,Andrew Mogel,Comedy,R,Jack Black,Jarrad Paul
See-Saw Films,UK,John Maclean,Western,R,Kodi Smit-McPhee,John Maclean
Motlys,Norway,Joachim Trier,Drama,R,Jesse Eisenberg,Joachim Trier
Audax Films,USA,Jon Watts,Crime,R,Kevin Bacon,Jon Watts
Buffalo Films,Colombia,Ciro Guerra,Adventure,NOT RATED,Nilbio Torres,Ciro Guerra
Avi Chai fund,Israel,Natalie Portman,Biography,PG-13,Natalie Portman,Natalie Portman
StudioCanal,UK,Mark Burton,Animation,PG,Justin Fletcher,Mark Burton
Anonymous Content,USA,Lorene Scafaria,Comedy,PG-13,Susan Sarandon,Lorene Scafaria
Covert Media,USA,Barry Levinson,Comedy,R,Bill Murray,Mitch Glazer
Central Motion Pictures,Taiwan,Hsiao-Hsien Hou,Action,NOT RATED,Qi Shu,Cheng Ah
Metanoia Films,Mexico,Alejandro Monteverde,Drama,PG-13,Jakob Salvati,Alejandro Monteverde
Lionsgate,USA,Mark Neveldine,Horror,PG-13,Olivia Taylor Dudley,Christopher Borrelli
Astute Films,USA,Michael Polish,Drama,PG-13,Kate Bosworth,Michael Polish
Human Stew Factory,USA,Ana Lily Amirpour,Drama,R,Suki Waterhouse,Ana Lily Amirpour
Regency Enterprises,USA,Justin Kurzel,Action,PG-13,Michael Fassbender,Michael Lesslie
Summit Entertainment,USA,Damien Chazelle,Comedy,PG-13,Ryan Gosling,Damien Chazelle
Atlas Entertainment,USA,David Ayer,Action,PG-13,Will Smith,David Ayer
Dentsu,USA,Garth Jennings,Animation,PG,Matthew McConaughey,Garth Jennings
Heyday Films,UK,David Yates,Adventure,PG-13,Eddie Redmayne,J.K. Rowling
Walt Disney Animation Studios,USA,Ron Clements,Animation,PG,Auli'i Cravalho,Jared Bush
Metro-Goldwyn-Mayer (MGM),USA,Antoine Fuqua,Action,PG-13,Denzel Washington,Akira Kurosawa
Warner Bros.,USA,Gavin O'Connor,Action,R,Ben Affleck,Bill Dubuque
Keep Your Head,USA,James Gray,Adventure,PG-13,Charlie Hunnam,James Gray
Focus Features,USA,Tom Ford,Crime,R,Amy Adams,Tom Ford
Levantine Films,USA,Theodore Melfi,Biography,PG,Taraji P. Henson,Allison Schroeder
Lava Bear Films,USA,Denis Villeneuve,Drama,PG-13,Amy Adams,Eric Heisserer
DreamWorks Animation,USA,Mike Mitchell,Animation,PG,Anna Kendrick,Jonathan Aibel
Lucasfilm,USA,Gareth Edwards,Action,PG-13,Felicity Jones,Chris Weitz
Cross Creek Pictures,Australia,Mel Gibson,Biography,R,Andrew Garfield,Robert Schenkkan
Twentieth Century Fox Film Corporation,USA,Tim Miller,Action,R,Ryan Reynolds,Rhett Reese
Blinding Edge Pictures,Japan,M. Night Shyamalan,Horror,PG-13,James McAvoy,M. Night Shyamalan
Columbia Pictures,USA,Morten Tyldum,Adventure,PG-13,Jennifer Lawrence,Jon Spaihts
Warner Bros.,USA,Zack Snyder,Action,PG-13,Ben Affleck,Chris Terrio
Paramount Pictures,USA,Justin Lin,Action,PG-13,Chris Pine,Simon Pegg
Marvel Studios,USA,Scott Derrickson,Action,PG-13,Benedict Cumberbatch,Jon Spaihts
The Weinstein Company,UK,Garth Davis,Biography,PG-13,Dev Patel,Saroo Brierley
Marvel Studios,USA,Anthony Russo,Action,PG-13,Chris Evans,Christopher Markus
New Line Cinema,Canada,James Wan,Horror,R,Vera Farmiga,Carey Hayes
Metro-Goldwyn-Mayer (MGM),UK,Thea Sharrock,Drama,PG-13,Emilia Clarke,Jojo Moyes
Amblin Partners,USA,Tate Taylor,Crime,R,Emily Blunt,Erin Cressida Wilson
Twentieth Century Fox Film Corporation,USA,Bryan Singer,Action,PG-13,James McAvoy,Simon Kinberg
Amazon Studios,USA,Kenneth Lonergan,Drama,R,Casey Affleck,Kenneth Lonergan
Walt Disney Pictures,USA,Byron Howard,Animation,PG,Ginnifer Goodwin,Byron Howard
GK Films,UK,Robert Zemeckis,Action,R,Brad Pitt,Steven Knight
Constantin Film,UK,Paul W.S. Anderson,Action,R,Milla Jovovich,Paul W.S. Anderson
A24,USA,Barry Jenkins,Drama,R,Mahershala Ali,Barry Jenkins
Screen Gems,USA,Fede Alvarez,Crime,R,Stephen Lang,Fede Alvarez
